age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,age_x_age,age_x_fnlwgt,age_x_education_num,age_x_capital_gain,age_x_capital_loss,age_x_hours_per_week,fnlwgt_x_fnlwgt,fnlwgt_x_education_num,fnlwgt_x_capital_gain,fnlwgt_x_capital_loss,fnlwgt_x_hours_per_week,education_num_x_education_num,education_num_x_capital_gain,education_num_x_capital_loss,education_num_x_hours_per_week,capital_gain_x_capital_gain,capital_gain_x_capital_loss,capital_gain_x_hours_per_week,capital_loss_x_capital_loss,capital_loss_x_hours_per_week,hours_per_week_x_hours_per_week,marital_status_statistics,male,female
39,Private,30916,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1521,1205724,351,0,0,1560,955799056,278244,0,0,1236640,81,0,0,360,0,0,0,0,0,1600,,,
48,Private,125892,Bachelors,13,Divorced,Exec-managerial,Other-relative,White,Male,0,0,40,United-States,<=50K,2304,6042816,624,0,0,1920,-1331073520,1636596,0,0,5035680,169,0,0,520,0,0,0,0,0,1600,Divorced,10.82,15.09
30,Private,162623,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,900,4878690,390,0,0,1200,676436353,2114099,0,0,6504920,169,0,0,520,0,0,0,0,0,1600,Never-married,47.35,41.81
37,Private,280464,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,80,United-States,>50K,1369,10377168,370,0,0,2960,1350643968,2804640,0,0,22437120,100,0,0,800,0,0,0,0,0,6400,,,
36,Private,118909,Assoc-acdm,12,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,Jamaica,<=50K,1296,4280724,432,0,0,1440,1254448393,1426908,0,0,4756360,144,0,0,480,0,0,0,0,0,1600,Never-married,47.35,41.81
44,Local-gov,151089,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,1936,6647916,396,0,0,1760,1353049441,1359801,0,0,6043560,81,0,0,360,0,0,0,0,0,1600,,,
32,Private,316589,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1024,10130848,416,0,0,1280,1444347113,4115657,0,0,12663560,169,0,0,520,0,0,0,0,0,1600,,,
40,Private,130760,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K,1600,5230400,640,0,0,1800,-81691584,2092160,0,0,5884200,256,0,0,720,0,0,0,0,0,2025,,,
48,?,175653,Assoc-acdm,12,Divorced,?,Not-in-family,White,Female,14084,0,40,United-States,>50K,2304,8431344,576,676032,0,1920,789205337,2107836,-1821070444,0,7026120,144,169008,0,480,198359056,0,563360,0,0,1600,Divorced,10.82,15.09
40,Private,183765,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,1600,7350600,360,0,0,1600,-590163143,1653885,0,0,7350600,81,0,0,360,0,0,0,0,0,1600,,,
38,Local-gov,162613,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,2258,60,United-States,<=50K,1444,6179294,532,0,85804,2280,673183993,2276582,0,367180154,9756780,196,0,31612,840,0,0,0,5098564,135480,3600,Never-married,47.35,41.81
46,Private,156926,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,2116,7218596,460,0,0,2760,-1144034300,1569260,0,0,9415560,100,0,0,600,0,0,0,0,0,3600,,,
30,?,298577,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,30,United-States,<=50K,900,8957310,270,0,0,900,-1046088287,2687193,0,0,8957310,81,0,0,270,0,0,0,0,0,900,Never-married,47.35,41.81
47,Self-emp-inc,212120,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,2209,9969640,423,0,0,1880,2045221440,1909080,0,0,8484800,81,0,0,360,0,0,0,0,0,1600,,,
41,Private,256647,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K,1681,10522527,369,0,0,1640,1443173169,2309823,0,0,10265880,81,0,0,360,0,0,0,0,0,1600,,,
37,Private,191524,Assoc-voc,11,Separated,Prof-specialty,Own-child,White,Female,0,0,38,United-States,<=50K,1369,7086388,407,0,0,1406,-1973263088,2106764,0,0,7277912,121,0,0,418,0,0,0,0,0,1444,,,
31,Self-emp-not-inc,117346,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,<=50K,961,3637726,310,0,0,1488,885181828,1173460,0,0,5632608,100,0,0,480,0,0,0,0,0,2304,,,
39,Private,139703,HS-grad,9,Married-spouse-absent,Sales,Unmarried,Black,Female,0,0,28,Jamaica,<=50K,1521,5448417,351,0,0,1092,-1957908271,1257327,0,0,3911684,81,0,0,252,0,0,0,0,0,784,,,
31,Private,374833,1st-4th,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,<=50K,961,11619823,62,0,0,1240,-1234142879,749666,0,0,14993320,4,0,0,80,0,0,0,0,0,1600,,,
43,Private,336042,HS-grad,9,Separated,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,1849,14449806,387,0,0,1720,1255076068,3024378,0,0,13441680,81,0,0,360,0,0,0,0,0,1600,,,
37,Federal-gov,32528,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,England,>50K,1369,1203536,333,0,0,1480,1058070784,292752,0,0,1301120,81,0,0,360,0,0,0,0,0,1600,,,
30,Private,115963,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,900,3478890,210,0,0,1200,562515481,811741,0,0,4638520,49,0,0,280,0,0,0,0,0,1600,,,
43,Private,194773,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,1849,8375239,430,0,0,1720,-718184135,1947730,0,0,7790920,100,0,0,400,0,0,0,0,0,1600,Never-married,47.35,41.81
49,Self-emp-not-inc,111066,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,2401,5442234,637,0,0,2450,-549245532,1443858,0,0,5553300,169,0,0,650,0,0,0,0,0,2500,,,
30,Private,363296,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,Black,Male,0,0,72,United-States,<=50K,900,10898880,270,0,0,2160,-1160002560,3269664,0,0,26157312,81,0,0,648,0,0,0,0,0,5184,Never-married,47.35,41.81
44,Private,124747,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,3103,0,40,United-States,>50K,1936,5488868,396,136532,0,1760,-1618055175,1122723,387089941,0,4989880,81,27927,0,360,9628609,0,124120,0,0,1600,,,
33,?,119918,Bachelors,13,Never-married,?,Not-in-family,Black,Male,0,0,45,?,<=50K,1089,3957294,429,0,0,1485,1495424836,1558934,0,0,5396310,169,0,0,585,0,0,0,0,0,2025,Never-married,47.35,41.81
41,Private,421871,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K,1681,17296711,369,0,0,1640,1881481505,3796839,0,0,16874840,81,0,0,360,0,0,0,0,0,1600,,,
36,Private,336367,Assoc-acdm,12,Never-married,Exec-managerial,Unmarried,White,Male,0,0,50,United-States,<=50K,1296,12109212,432,0,0,1800,1473608993,4036404,0,0,16818350,144,0,0,600,0,0,0,0,0,2500,Never-married,47.35,41.81
34,Private,170772,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K,1156,5806248,306,0,0,1700,-901695088,1536948,0,0,8538600,81,0,0,450,0,0,0,0,0,2500,,,
47,Federal-gov,191858,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,2209,9017326,564,0,0,1880,-1845213500,2302296,0,0,7674320,144,0,0,480,0,0,0,0,0,1600,,,
44,Local-gov,210527,Some-college,10,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K,1936,9263188,440,0,0,1760,1371944769,2105270,0,0,8421080,100,0,0,400,0,0,0,0,0,1600,Never-married,47.35,41.81
46,Private,273575,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,15024,0,40,United-States,>50K,2116,12584450,598,691104,0,1840,1828836593,3556475,-184776496,0,10943000,169,195312,0,520,225720576,0,600960,0,0,1600,,,
46,Self-emp-not-inc,119944,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,2116,5517424,644,0,0,2300,1501661248,1679216,0,0,5997200,196,0,0,700,0,0,0,0,0,2500,,,
46,Private,181363,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,2116,8342698,552,0,0,1840,-1467200599,2176356,0,0,7254520,144,0,0,480,0,0,0,0,0,1600,,,
38,Private,110402,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,1444,4195276,418,0,0,1520,-696300284,1214422,0,0,4416080,121,0,0,440,0,0,0,0,0,1600,,,
32,Private,156015,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,1024,4992480,416,0,0,1280,-1429123551,2028195,0,0,6240600,169,0,0,520,0,0,0,0,0,1600,Never-married,47.35,41.81
30,Private,136651,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K,900,4099530,90,0,0,1200,1493626617,409953,0,0,5466040,9,0,0,120,0,0,0,0,0,1600,,,
40,Private,191982,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,>50K,1600,7679280,440,0,0,1600,-1797617340,2111802,0,0,7679280,121,0,0,440,0,0,0,0,0,1600,Divorced,10.82,15.09
35,?,163582,10th,6,Divorced,?,Unmarried,White,Female,0,0,16,?,<=50K,1225,5725370,210,0,0,560,989266948,981492,0,0,2617312,36,0,0,96,0,0,0,0,0,256,Divorced,10.82,15.09
39,Private,137522,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,?,>50K,1521,5363358,351,0,0,1560,1732431300,1237698,0,0,5500880,81,0,0,360,0,0,0,0,0,1600,,,
38,Private,224566,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K,1444,8533508,418,0,0,1900,-1109719196,2470226,0,0,11228300,121,0,0,550,0,0,0,0,0,2500,,,
44,Private,54611,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States,<=50K,1936,2402884,440,0,0,2200,-1312605975,546110,0,0,2730550,100,0,0,500,0,0,0,0,0,2500,Divorced,10.82,15.09
42,Private,303388,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,<=50K,1764,12742296,420,0,0,2730,1849965328,3033880,0,0,19720220,100,0,0,650,0,0,0,0,0,4225,,,
32,Private,249550,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,44,United-States,<=50K,1024,7985600,320,0,0,1408,2145660356,2495500,0,0,10980200,100,0,0,440,0,0,0,0,0,1936,Never-married,47.35,41.81
47,Private,104521,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,2209,4912487,517,0,0,1880,-1960262447,1149731,0,0,4180840,121,0,0,440,0,0,0,0,0,1600,,,
30,Private,197886,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,>50K,900,5936580,300,0,0,1350,504163332,1978860,0,0,8904870,100,0,0,450,0,0,0,0,0,2025,Never-married,47.35,41.81
43,Private,209894,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,1849,9025442,387,0,0,1720,1105818276,1889046,0,0,8395760,81,0,0,360,0,0,0,0,0,1600,,,
50,State-gov,172970,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Puerto-Rico,<=50K,2500,8648500,450,0,0,2000,-146150172,1556730,0,0,6918800,81,0,0,360,0,0,0,0,0,1600,,,
50,Private,269095,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,>50K,2500,13454750,650,0,0,2000,-602325007,3498235,0,0,10763800,169,0,0,520,0,0,0,0,0,1600,Divorced,10.82,15.09
31,Private,66815,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K,961,2071265,279,0,0,1550,169276929,601335,0,0,3340750,81,0,0,450,0,0,0,0,0,2500,,,
36,Self-emp-not-inc,288585,HS-grad,9,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,20,South,<=50K,1296,10389060,324,0,0,720,1676923601,2597265,0,0,5771700,81,0,0,180,0,0,0,0,0,400,,,
32,Private,74883,Bachelors,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K,1024,2396256,416,0,0,1280,1312496393,973479,0,0,2995320,169,0,0,520,0,0,0,0,0,1600,Never-married,47.35,41.81
37,Private,120045,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,56,United-States,<=50K,1369,4441665,333,0,0,2072,1525900137,1080405,0,0,6722520,81,0,0,504,0,0,0,0,0,3136,Divorced,10.82,15.09
33,Self-emp-not-inc,175502,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,1089,5791566,429,0,0,1980,736180932,2281526,0,0,10530120,169,0,0,780,0,0,0,0,0,3600,,,
34,Private,82623,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,<=50K,1156,2809182,306,0,0,680,-1763374463,743607,0,0,1652460,81,0,0,180,0,0,0,0,0,400,,,
49,Private,101825,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,40,United-States,>50K,2401,4989425,686,0,96873,1960,1778396033,1425550,0,201308025,4073000,196,0,27678,560,0,0,0,3908529,79080,1600,,,
35,Private,340110,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1848,70,United-States,>50K,1225,11903850,455,0,64680,2450,-289304892,4421430,0,628523280,23807700,169,0,24024,910,0,0,0,3415104,129360,4900,,,
34,Private,64830,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K,1156,2204220,408,0,0,1530,-92038396,777960,0,0,2917350,144,0,0,540,0,0,0,0,0,2025,Divorced,10.82,15.09
49,Private,323798,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,3325,0,50,United-States,<=50K,2401,15866102,490,162925,0,2450,1765929700,3237980,1076628350,0,16189900,100,33250,0,500,11055625,0,166250,0,0,2500,Divorced,10.82,15.09
46,Private,393715,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K,2116,18110890,460,691104,0,2300,392678569,3937150,1620206864,0,19685750,100,150240,0,500,225720576,0,751200,0,0,2500,,,
32,Private,202729,HS-grad,9,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K,1024,6487328,288,0,0,1280,-1850625519,1824561,0,0,8109160,81,0,0,360,0,0,0,0,0,1600,,,
47,Private,256866,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,United-States,<=50K,2209,12072702,423,0,0,2256,1555632516,2311794,0,0,12329568,81,0,0,432,0,0,0,0,0,2304,,,
33,Private,112584,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,25,United-States,<=50K,1089,3715272,330,0,0,825,-209744832,1125840,0,0,2814600,100,0,0,250,0,0,0,0,0,625,Divorced,10.82,15.09
44,Private,297991,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,50,United-States,<=50K,1936,13111604,528,0,0,2200,-1395677135,3575892,0,0,14899550,144,0,0,600,0,0,0,0,0,2500,Never-married,47.35,41.81
47,State-gov,205712,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,38,United-States,<=50K,2209,9668464,470,0,0,1786,-632246016,2057120,0,0,7817056,100,0,0,380,0,0,0,0,0,1444,,,
33,Self-emp-not-inc,310525,12th,8,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,32,United-States,<=50K,1089,10247325,264,0,0,1056,1936495113,2484200,0,0,9936800,64,0,0,256,0,0,0,0,0,1024,Never-married,47.35,41.81
37,Self-emp-not-inc,184655,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,<=50K,1369,6832235,333,0,0,1295,-262269343,1661895,0,0,6462925,81,0,0,315,0,0,0,0,0,1225,Never-married,47.35,41.81
36,Private,214378,HS-grad,9,Divorced,Prof-specialty,Own-child,White,Female,0,0,40,United-States,>50K,1296,7717608,324,0,0,1440,-1286713372,1929402,0,0,8575120,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
34,Local-gov,117392,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,1156,3991328,476,0,0,1360,895979776,1643488,0,0,4695680,196,0,0,560,0,0,0,0,0,1600,Never-married,47.35,41.81
30,Private,19302,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,48,United-States,<=50K,900,579060,300,0,0,1440,372567204,193020,0,0,926496,100,0,0,480,0,0,0,0,0,2304,Never-married,47.35,41.81
38,Private,199256,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,1444,7571728,342,0,0,1520,1048247872,1793304,0,0,7970240,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
39,Private,38312,Some-college,10,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,40,United-States,>50K,1521,1494168,390,0,0,1560,1467809344,383120,0,0,1532480,100,0,0,400,0,0,0,0,0,1600,,,
36,Self-emp-not-inc,206520,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,1296,7434720,468,0,0,1440,-299162560,2684760,0,0,8260800,169,0,0,520,0,0,0,0,0,1600,Never-married,47.35,41.81
36,Private,204590,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,213,40,United-States,<=50K,1296,7365240,468,0,7668,1440,-1092604860,2659670,0,43577670,8183600,169,0,2769,520,0,0,0,45369,8520,1600,Divorced,10.82,15.09
43,Private,152420,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,50,United-States,<=50K,1849,6554060,430,0,0,2150,1757019920,1524200,0,0,7621000,100,0,0,500,0,0,0,0,0,2500,,,
47,Self-emp-not-inc,370119,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,>50K,2209,17395593,611,706128,0,2350,-450879311,4811547,1265700560,0,18505950,169,195312,0,650,225720576,0,751200,0,0,2500,,,
32,Self-emp-inc,111746,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1024,3575872,320,0,0,1280,-397733372,1117460,0,0,4469840,100,0,0,400,0,0,0,0,0,1600,,,
39,Private,138192,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1521,5389488,507,0,0,1560,1917159680,1796496,0,0,5527680,169,0,0,520,0,0,0,0,0,1600,,,
43,State-gov,506329,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,15024,0,40,?,>50K,1849,21772147,559,646032,0,1720,-1328981519,6582277,-982847696,0,20253160,169,195312,0,520,225720576,0,600960,0,0,1600,,,
37,Private,126011,Assoc-voc,11,Divorced,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K,1369,4662407,407,0,0,1480,-1301097063,1386121,0,0,5040440,121,0,0,440,0,0,0,0,0,1600,Divorced,10.82,15.09
37,Private,243409,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K,1369,9006133,333,0,0,1850,-881600863,2190681,0,0,12170450,81,0,0,450,0,0,0,0,0,2500,,,
31,Private,145377,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,961,4506687,403,0,0,1860,-340364351,1889901,0,0,8722620,169,0,0,780,0,0,0,0,0,3600,,,
41,Private,166662,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,1681,6833142,615,0,0,2050,2006418468,2499930,0,0,8333100,225,0,0,750,0,0,0,0,0,2500,,,
38,Private,165930,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1444,6305340,342,0,0,1520,1762961124,1493370,0,0,6637200,81,0,0,360,0,0,0,0,0,1600,,,
46,Private,44671,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,2116,2054866,598,0,0,1840,1995498241,580723,0,0,1786840,169,0,0,520,0,0,0,0,0,1600,,,
33,Private,215288,11th,7,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,<=50K,1089,7104504,231,0,0,1320,-895717312,1507016,0,0,8611520,49,0,0,280,0,0,0,0,0,1600,Never-married,47.35,41.81
44,Private,54507,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K,1936,2398308,396,0,0,1760,-1323954247,490563,0,0,2180280,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
44,Private,462838,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,48,United-States,<=50K,1936,20364872,396,0,0,2112,-529350556,4165542,0,0,22216224,81,0,0,432,0,0,0,0,0,2304,Divorced,10.82,15.09
36,?,356838,12th,8,Never-married,?,Not-in-family,White,Male,0,0,35,United-States,<=50K,1296,12846168,288,0,0,1260,-1515660636,2854704,0,0,12489330,64,0,0,280,0,0,0,0,0,1225,Never-married,47.35,41.81
47,Self-emp-not-inc,119199,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,>50K,2209,5602353,470,0,0,1645,1323499713,1191990,0,0,4171965,100,0,0,350,0,0,0,0,0,1225,,,
35,Federal-gov,475324,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1225,16636340,455,0,0,1400,-1700361712,6179212,0,0,19012960,169,0,0,520,0,0,0,0,0,1600,,,
43,State-gov,23157,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,<=50K,1849,995751,387,0,0,2580,536246649,208413,0,0,1389420,81,0,0,540,0,0,0,0,0,3600,Never-married,47.35,41.81
46,Private,369538,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,2116,16998748,460,0,0,1840,-880620028,3695380,0,0,14781520,100,0,0,400,0,0,0,0,0,1600,,,
41,Self-emp-not-inc,287037,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,1681,11768517,369,0,0,1640,785860745,2583333,0,0,11481480,81,0,0,360,0,0,0,0,0,1600,,,
37,Private,126675,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,1369,4686975,333,0,0,1480,-1133313559,1140075,0,0,5067000,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
40,Local-gov,33274,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,50,United-States,<=50K,1600,1330960,360,0,0,2000,1107159076,299466,0,0,1663700,81,0,0,450,0,0,0,0,0,2500,Divorced,10.82,15.09
36,Private,199501,Some-college,10,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,38,United-States,<=50K,1296,7182036,360,0,0,1368,1145943337,1995010,0,0,7581038,100,0,0,380,0,0,0,0,0,1444,Divorced,10.82,15.09
37,Private,329980,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2415,60,United-States,>50K,1369,12209260,518,0,89355,2220,1512618000,4619720,0,796901700,19798800,196,0,33810,840,0,0,0,5832225,144900,3600,,,
34,Private,192002,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1156,6528068,442,0,0,1360,-1789937660,2496026,0,0,7680080,169,0,0,520,0,0,0,0,0,1600,,,
36,Private,267556,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4064,0,40,United-States,<=50K,1296,9632016,324,146304,0,1440,-1428230896,2408004,1087347584,0,10702240,81,36576,0,360,16516096,0,162560,0,0,1600,,,
38,Private,241962,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,1444,9194556,342,0,0,1520,-1583932700,2177658,0,0,9678480,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
46,Private,117502,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K,2116,5405092,414,0,0,1840,921818116,1057518,0,0,4700080,81,0,0,360,0,0,0,0,0,1600,,,
45,Private,234652,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K,2025,10559340,135,0,0,1800,-773013744,703956,0,0,9386080,9,0,0,120,0,0,0,0,0,1600,,,
47,Self-emp-inc,332355,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K,2209,15620685,658,706128,0,2350,-1209303671,4652970,698334224,0,16617750,196,210336,0,700,225720576,0,751200,0,0,2500,,,
34,Private,289984,HS-grad,9,Divorced,Priv-house-serv,Unmarried,Black,Female,0,0,30,United-States,<=50K,1156,9859456,306,0,0,1020,-1808625664,2609856,0,0,8699520,81,0,0,270,0,0,0,0,0,900,Divorced,10.82,15.09
39,Private,186420,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,1521,7270380,351,0,0,1560,392678032,1677780,0,0,7456800,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
47,Private,46857,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,2209,2202279,470,0,0,1880,-2099388847,468570,0,0,1874280,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
31,Private,73514,HS-grad,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K,961,2278934,279,0,0,1240,1109340900,661626,0,0,2940560,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
34,State-gov,20057,Some-college,10,Married-spouse-absent,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,38,Philippines,<=50K,1156,681938,340,0,0,1292,402283249,200570,0,0,762166,100,0,0,380,0,0,0,0,0,1444,,,
40,Private,136986,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,>50K,1600,5479440,400,0,0,2000,1585295012,1369860,0,0,6849300,100,0,0,500,0,0,0,0,0,2500,,,
35,Private,156728,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K,1225,5485480,315,0,0,1400,-1206137792,1410552,0,0,6269120,81,0,0,360,0,0,0,0,0,1600,,,
39,Private,366757,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K,1521,14303523,351,0,0,1365,1366710873,3300813,0,0,12836495,81,0,0,315,0,0,0,0,0,1225,,,
36,Local-gov,32587,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K,1296,1173132,360,0,0,1440,1061912569,325870,0,0,1303480,100,0,0,400,0,0,0,0,0,1600,,,
